target_bps,stop_bps,max_hold_ms,roundtrip_cost_bps,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts
2000,-300,120000,100,3079,515,2443,636,209,999,1871,-330590,-107.36927573887625,-204.0,-420273,-136.49658980188372,-202.0,-89683,-29.12731406300747,0.0,-36.71019238641015,0.0,769,251,1423,0.753921568627451,1020,0.7265682071140421,455,144698,125,200099,314,25737,0,0,170435,260118,False,True,486.4,8,74,1,552,1,0,515,3079,0,0,3,"{""cut_target"": 125, ""harmful_exit"": 126, ""neutral_exit"": 1423, ""no_active_exit"": 636, ""no_exit_replay"": 515, ""saved_stop"": 455, ""timeout_improved"": 314}","{""candidate_after_baseline_exit"": 552, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2443, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-300,120000,150,3079,515,2443,636,209,999,1871,-484540,-157.36927573887627,-254.0,-574223,-186.49658980188372,-252.0,-89683,-29.12731406300747,0.0,-36.71019238641015,0.0,769,251,1423,0.753921568627451,1020,0.7265682071140421,455,144698,125,200099,314,25737,0,0,170435,260118,False,True,486.4,8,74,1,552,1,0,515,3079,0,0,3,"{""cut_target"": 125, ""harmful_exit"": 126, ""neutral_exit"": 1423, ""no_active_exit"": 636, ""no_exit_replay"": 515, ""saved_stop"": 455, ""timeout_improved"": 314}","{""candidate_after_baseline_exit"": 552, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2443, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-300,120000,200,3079,515,2443,636,209,999,1871,-638490,-207.36927573887627,-304.0,-728173,-236.49658980188372,-302.0,-89683,-29.12731406300747,0.0,-36.71019238641015,0.0,769,251,1423,0.753921568627451,1020,0.7265682071140421,455,144698,125,200099,314,25737,0,0,170435,260118,False,True,486.4,8,74,1,552,1,0,515,3079,0,0,3,"{""cut_target"": 125, ""harmful_exit"": 126, ""neutral_exit"": 1423, ""no_active_exit"": 636, ""no_exit_replay"": 515, ""saved_stop"": 455, ""timeout_improved"": 314}","{""candidate_after_baseline_exit"": 552, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2443, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,30000,0,3079,515,2506,573,139,629,2311,-170356,-55.328353361481,-102.0,-189779,-61.636570315037346,-102.0,-19423,-6.308216953556349,0.0,-7.750598563447725,0.0,389,214,1903,0.6451077943615257,603,0.6061088493010144,170,80313,51,78567,219,38570,0,0,118883,138306,False,True,191.9,8,74,1,405,85,0,515,3079,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 163, ""neutral_exit"": 1903, ""no_active_exit"": 573, ""no_exit_replay"": 515, ""saved_stop"": 170, ""timeout_improved"": 219}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2506, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,30000,50,3079,515,2506,573,139,629,2311,-324306,-105.328353361481,-152.0,-343729,-111.63657031503735,-152.0,-19423,-6.308216953556349,0.0,-7.750598563447725,0.0,389,214,1903,0.6451077943615257,603,0.6061088493010144,170,80313,51,78567,219,38570,0,0,118883,138306,False,True,191.9,8,74,1,405,85,0,515,3079,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 163, ""neutral_exit"": 1903, ""no_active_exit"": 573, ""no_exit_replay"": 515, ""saved_stop"": 170, ""timeout_improved"": 219}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2506, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,30000,100,3079,515,2506,573,139,629,2311,-478256,-155.328353361481,-202.0,-497679,-161.63657031503735,-202.0,-19423,-6.308216953556349,0.0,-7.750598563447725,0.0,389,214,1903,0.6451077943615257,603,0.6061088493010144,170,80313,51,78567,219,38570,0,0,118883,138306,False,True,191.9,8,74,1,405,85,0,515,3079,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 163, ""neutral_exit"": 1903, ""no_active_exit"": 573, ""no_exit_replay"": 515, ""saved_stop"": 170, ""timeout_improved"": 219}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2506, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,30000,150,3079,515,2506,573,139,629,2311,-632206,-205.328353361481,-252.0,-651629,-211.63657031503735,-252.0,-19423,-6.308216953556349,0.0,-7.750598563447725,0.0,389,214,1903,0.6451077943615257,603,0.6061088493010144,170,80313,51,78567,219,38570,0,0,118883,138306,False,True,191.9,8,74,1,405,85,0,515,3079,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 163, ""neutral_exit"": 1903, ""no_active_exit"": 573, ""no_exit_replay"": 515, ""saved_stop"": 170, ""timeout_improved"": 219}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2506, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,30000,200,3079,515,2506,573,139,629,2311,-786156,-255.328353361481,-302.0,-805579,-261.6365703150374,-302.0,-19423,-6.308216953556349,0.0,-7.750598563447725,0.0,389,214,1903,0.6451077943615257,603,0.6061088493010144,170,80313,51,78567,219,38570,0,0,118883,138306,False,True,191.9,8,74,1,405,85,0,515,3079,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 163, ""neutral_exit"": 1903, ""no_active_exit"": 573, ""no_exit_replay"": 515, ""saved_stop"": 170, ""timeout_improved"": 219}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2506, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,60000,0,3079,515,2518,561,186,727,2166,-125018,-40.603442676193566,-102.0,-190516,-61.87593374472231,-102.0,-65498,-21.272491068528744,0.0,-26.01191421763304,0.0,573,283,1662,0.669392523364486,856,0.6371827871826914,267,132693,94,146598,306,41455,0,0,174148,239646,False,True,297.6,8,74,1,468,10,0,515,3079,0,0,3,"{""cut_target"": 94, ""harmful_exit"": 189, ""neutral_exit"": 1662, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 267, ""timeout_improved"": 306}","{""candidate_after_baseline_exit"": 468, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,60000,50,3079,515,2518,561,186,727,2166,-278968,-90.60344267619357,-152.0,-344466,-111.87593374472232,-152.0,-65498,-21.272491068528744,0.0,-26.01191421763304,0.0,573,283,1662,0.669392523364486,856,0.6371827871826914,267,132693,94,146598,306,41455,0,0,174148,239646,False,True,297.6,8,74,1,468,10,0,515,3079,0,0,3,"{""cut_target"": 94, ""harmful_exit"": 189, ""neutral_exit"": 1662, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 267, ""timeout_improved"": 306}","{""candidate_after_baseline_exit"": 468, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,60000,100,3079,515,2518,561,186,727,2166,-432918,-140.60344267619357,-202.0,-498416,-161.87593374472232,-202.0,-65498,-21.272491068528744,0.0,-26.01191421763304,0.0,573,283,1662,0.669392523364486,856,0.6371827871826914,267,132693,94,146598,306,41455,0,0,174148,239646,False,True,297.6,8,74,1,468,10,0,515,3079,0,0,3,"{""cut_target"": 94, ""harmful_exit"": 189, ""neutral_exit"": 1662, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 267, ""timeout_improved"": 306}","{""candidate_after_baseline_exit"": 468, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,60000,150,3079,515,2518,561,186,727,2166,-586868,-190.60344267619357,-252.0,-652366,-211.87593374472232,-252.0,-65498,-21.272491068528744,0.0,-26.01191421763304,0.0,573,283,1662,0.669392523364486,856,0.6371827871826914,267,132693,94,146598,306,41455,0,0,174148,239646,False,True,297.6,8,74,1,468,10,0,515,3079,0,0,3,"{""cut_target"": 94, ""harmful_exit"": 189, ""neutral_exit"": 1662, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 267, ""timeout_improved"": 306}","{""candidate_after_baseline_exit"": 468, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,60000,200,3079,515,2518,561,186,727,2166,-740818,-240.60344267619357,-302.0,-806316,-261.8759337447223,-302.0,-65498,-21.272491068528744,0.0,-26.01191421763304,0.0,573,283,1662,0.669392523364486,856,0.6371827871826914,267,132693,94,146598,306,41455,0,0,174148,239646,False,True,297.6,8,74,1,468,10,0,515,3079,0,0,3,"{""cut_target"": 94, ""harmful_exit"": 189, ""neutral_exit"": 1662, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 267, ""timeout_improved"": 306}","{""candidate_after_baseline_exit"": 468, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,120000,0,3079,515,2518,561,226,867,1986,-149998,-48.716466385189996,-103.0,-189893,-61.67359532315687,-102.0,-39895,-12.957128937966873,0.0,-15.843923749007148,0.0,810,273,1435,0.7479224376731302,1083,0.7212169820157011,407,200455,134,218255,403,51723,0,0,252178,292073,False,True,447.3,8,74,1,477,1,0,515,3079,0,0,3,"{""cut_target"": 134, ""harmful_exit"": 139, ""neutral_exit"": 1435, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 407, ""timeout_improved"": 403}","{""candidate_after_baseline_exit"": 477, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,120000,50,3079,515,2518,561,226,867,1986,-303948,-98.71646638519,-153.0,-343843,-111.67359532315687,-152.0,-39895,-12.957128937966873,0.0,-15.843923749007148,0.0,810,273,1435,0.7479224376731302,1083,0.7212169820157011,407,200455,134,218255,403,51723,0,0,252178,292073,False,True,447.3,8,74,1,477,1,0,515,3079,0,0,3,"{""cut_target"": 134, ""harmful_exit"": 139, ""neutral_exit"": 1435, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 407, ""timeout_improved"": 403}","{""candidate_after_baseline_exit"": 477, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,120000,100,3079,515,2518,561,226,867,1986,-457898,-148.71646638519,-203.0,-497793,-161.67359532315686,-202.0,-39895,-12.957128937966873,0.0,-15.843923749007148,0.0,810,273,1435,0.7479224376731302,1083,0.7212169820157011,407,200455,134,218255,403,51723,0,0,252178,292073,False,True,447.3,8,74,1,477,1,0,515,3079,0,0,3,"{""cut_target"": 134, ""harmful_exit"": 139, ""neutral_exit"": 1435, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 407, ""timeout_improved"": 403}","{""candidate_after_baseline_exit"": 477, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,120000,150,3079,515,2518,561,226,867,1986,-611848,-198.71646638519,-253.0,-651743,-211.67359532315686,-252.0,-39895,-12.957128937966873,0.0,-15.843923749007148,0.0,810,273,1435,0.7479224376731302,1083,0.7212169820157011,407,200455,134,218255,403,51723,0,0,252178,292073,False,True,447.3,8,74,1,477,1,0,515,3079,0,0,3,"{""cut_target"": 134, ""harmful_exit"": 139, ""neutral_exit"": 1435, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 407, ""timeout_improved"": 403}","{""candidate_after_baseline_exit"": 477, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-500,120000,200,3079,515,2518,561,226,867,1986,-765798,-248.71646638519,-303.0,-805693,-261.67359532315686,-302.0,-39895,-12.957128937966873,0.0,-15.843923749007148,0.0,810,273,1435,0.7479224376731302,1083,0.7212169820157011,407,200455,134,218255,403,51723,0,0,252178,292073,False,True,447.3,8,74,1,477,1,0,515,3079,0,0,3,"{""cut_target"": 134, ""harmful_exit"": 139, ""neutral_exit"": 1435, ""no_active_exit"": 561, ""no_exit_replay"": 515, ""saved_stop"": 407, ""timeout_improved"": 403}","{""candidate_after_baseline_exit"": 477, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2518, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,30000,0,3079,515,2567,512,146,526,2407,-252356,-81.96037674569665,-102.0,-268538,-87.21597921403053,-102.0,-16182,-5.2556024683338745,0.0,-6.303856641994546,0.0,394,231,1942,0.6304,625,0.5918680644315558,132,87190,56,90340,262,57995,0,0,145185,161367,False,True,158.2,8,74,1,344,85,0,515,3079,0,0,3,"{""cut_target"": 56, ""harmful_exit"": 175, ""neutral_exit"": 1942, ""no_active_exit"": 512, ""no_exit_replay"": 515, ""saved_stop"": 132, ""timeout_improved"": 262}","{""candidate_after_baseline_exit"": 344, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2567, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,30000,50,3079,515,2567,512,146,526,2407,-406306,-131.96037674569666,-152.0,-422488,-137.21597921403054,-152.0,-16182,-5.2556024683338745,0.0,-6.303856641994546,0.0,394,231,1942,0.6304,625,0.5918680644315558,132,87190,56,90340,262,57995,0,0,145185,161367,False,True,158.2,8,74,1,344,85,0,515,3079,0,0,3,"{""cut_target"": 56, ""harmful_exit"": 175, ""neutral_exit"": 1942, ""no_active_exit"": 512, ""no_exit_replay"": 515, ""saved_stop"": 132, ""timeout_improved"": 262}","{""candidate_after_baseline_exit"": 344, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2567, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,30000,100,3079,515,2567,512,146,526,2407,-560256,-181.96037674569666,-202.0,-576438,-187.21597921403054,-202.0,-16182,-5.2556024683338745,0.0,-6.303856641994546,0.0,394,231,1942,0.6304,625,0.5918680644315558,132,87190,56,90340,262,57995,0,0,145185,161367,False,True,158.2,8,74,1,344,85,0,515,3079,0,0,3,"{""cut_target"": 56, ""harmful_exit"": 175, ""neutral_exit"": 1942, ""no_active_exit"": 512, ""no_exit_replay"": 515, ""saved_stop"": 132, ""timeout_improved"": 262}","{""candidate_after_baseline_exit"": 344, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2567, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,30000,150,3079,515,2567,512,146,526,2407,-714206,-231.96037674569666,-252.0,-730388,-237.21597921403054,-252.0,-16182,-5.2556024683338745,0.0,-6.303856641994546,0.0,394,231,1942,0.6304,625,0.5918680644315558,132,87190,56,90340,262,57995,0,0,145185,161367,False,True,158.2,8,74,1,344,85,0,515,3079,0,0,3,"{""cut_target"": 56, ""harmful_exit"": 175, ""neutral_exit"": 1942, ""no_active_exit"": 512, ""no_exit_replay"": 515, ""saved_stop"": 132, ""timeout_improved"": 262}","{""candidate_after_baseline_exit"": 344, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2567, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,30000,200,3079,515,2567,512,146,526,2407,-868156,-281.96037674569664,-302.0,-884338,-287.21597921403054,-302.0,-16182,-5.2556024683338745,0.0,-6.303856641994546,0.0,394,231,1942,0.6304,625,0.5918680644315558,132,87190,56,90340,262,57995,0,0,145185,161367,False,True,158.2,8,74,1,344,85,0,515,3079,0,0,3,"{""cut_target"": 56, ""harmful_exit"": 175, ""neutral_exit"": 1942, ""no_active_exit"": 512, ""no_exit_replay"": 515, ""saved_stop"": 132, ""timeout_improved"": 262}","{""candidate_after_baseline_exit"": 344, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2567, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,60000,0,3079,515,2581,498,197,613,2269,-220908,-71.74667099707698,-102.0,-269758,-87.61221175706399,-102.0,-48850,-15.86554075998701,0.0,-18.926772568771796,0.0,579,303,1699,0.6564625850340136,882,0.6245042600929435,218,151882,103,166582,361,67277,0,0,219159,268009,False,True,254.1,8,74,1,405,10,0,515,3079,0,0,3,"{""cut_target"": 103, ""harmful_exit"": 200, ""neutral_exit"": 1699, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 218, ""timeout_improved"": 361}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,60000,50,3079,515,2581,498,197,613,2269,-374858,-121.74667099707698,-152.0,-423708,-137.612211757064,-152.0,-48850,-15.86554075998701,0.0,-18.926772568771796,0.0,579,303,1699,0.6564625850340136,882,0.6245042600929435,218,151882,103,166582,361,67277,0,0,219159,268009,False,True,254.1,8,74,1,405,10,0,515,3079,0,0,3,"{""cut_target"": 103, ""harmful_exit"": 200, ""neutral_exit"": 1699, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 218, ""timeout_improved"": 361}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,60000,100,3079,515,2581,498,197,613,2269,-528808,-171.74667099707696,-202.0,-577658,-187.612211757064,-202.0,-48850,-15.86554075998701,0.0,-18.926772568771796,0.0,579,303,1699,0.6564625850340136,882,0.6245042600929435,218,151882,103,166582,361,67277,0,0,219159,268009,False,True,254.1,8,74,1,405,10,0,515,3079,0,0,3,"{""cut_target"": 103, ""harmful_exit"": 200, ""neutral_exit"": 1699, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 218, ""timeout_improved"": 361}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,60000,150,3079,515,2581,498,197,613,2269,-682758,-221.74667099707696,-252.0,-731608,-237.612211757064,-252.0,-48850,-15.86554075998701,0.0,-18.926772568771796,0.0,579,303,1699,0.6564625850340136,882,0.6245042600929435,218,151882,103,166582,361,67277,0,0,219159,268009,False,True,254.1,8,74,1,405,10,0,515,3079,0,0,3,"{""cut_target"": 103, ""harmful_exit"": 200, ""neutral_exit"": 1699, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 218, ""timeout_improved"": 361}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,60000,200,3079,515,2581,498,197,613,2269,-836708,-271.746670997077,-302.0,-885558,-287.61221175706396,-302.0,-48850,-15.86554075998701,0.0,-18.926772568771796,0.0,579,303,1699,0.6564625850340136,882,0.6245042600929435,218,151882,103,166582,361,67277,0,0,219159,268009,False,True,254.1,8,74,1,405,10,0,515,3079,0,0,3,"{""cut_target"": 103, ""harmful_exit"": 200, ""neutral_exit"": 1699, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 218, ""timeout_improved"": 361}","{""candidate_after_baseline_exit"": 405, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,120000,0,3079,515,2581,498,243,685,2151,-252783,-82.09905813575837,-102.0,-269135,-87.40987333549855,-102.0,-16352,-5.310815199740175,0.0,-6.335528864781093,0.0,822,294,1465,0.7365591397849462,1116,0.7099351659093686,290,204345,149,250110,532,108998,0,0,313343,329695,False,True,343.2,8,74,1,414,1,0,515,3079,0,0,3,"{""cut_target"": 149, ""harmful_exit"": 145, ""neutral_exit"": 1465, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 290, ""timeout_improved"": 532}","{""candidate_after_baseline_exit"": 414, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,120000,50,3079,515,2581,498,243,685,2151,-406733,-132.09905813575836,-152.0,-423085,-137.40987333549853,-152.0,-16352,-5.310815199740175,0.0,-6.335528864781093,0.0,822,294,1465,0.7365591397849462,1116,0.7099351659093686,290,204345,149,250110,532,108998,0,0,313343,329695,False,True,343.2,8,74,1,414,1,0,515,3079,0,0,3,"{""cut_target"": 149, ""harmful_exit"": 145, ""neutral_exit"": 1465, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 290, ""timeout_improved"": 532}","{""candidate_after_baseline_exit"": 414, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,120000,100,3079,515,2581,498,243,685,2151,-560683,-182.09905813575836,-202.0,-577035,-187.40987333549853,-202.0,-16352,-5.310815199740175,0.0,-6.335528864781093,0.0,822,294,1465,0.7365591397849462,1116,0.7099351659093686,290,204345,149,250110,532,108998,0,0,313343,329695,False,True,343.2,8,74,1,414,1,0,515,3079,0,0,3,"{""cut_target"": 149, ""harmful_exit"": 145, ""neutral_exit"": 1465, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 290, ""timeout_improved"": 532}","{""candidate_after_baseline_exit"": 414, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,120000,150,3079,515,2581,498,243,685,2151,-714633,-232.09905813575836,-252.0,-730985,-237.40987333549853,-252.0,-16352,-5.310815199740175,0.0,-6.335528864781093,0.0,822,294,1465,0.7365591397849462,1116,0.7099351659093686,290,204345,149,250110,532,108998,0,0,313343,329695,False,True,343.2,8,74,1,414,1,0,515,3079,0,0,3,"{""cut_target"": 149, ""harmful_exit"": 145, ""neutral_exit"": 1465, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 290, ""timeout_improved"": 532}","{""candidate_after_baseline_exit"": 414, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-700,120000,200,3079,515,2581,498,243,685,2151,-868583,-282.09905813575836,-302.0,-884935,-287.40987333549856,-302.0,-16352,-5.310815199740175,0.0,-6.335528864781093,0.0,822,294,1465,0.7365591397849462,1116,0.7099351659093686,290,204345,149,250110,532,108998,0,0,313343,329695,False,True,343.2,8,74,1,414,1,0,515,3079,0,0,3,"{""cut_target"": 149, ""harmful_exit"": 145, ""neutral_exit"": 1465, ""no_active_exit"": 498, ""no_exit_replay"": 515, ""saved_stop"": 290, ""timeout_improved"": 532}","{""candidate_after_baseline_exit"": 414, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2581, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-1000,30000,0,3079,515,2616,463,153,450,2476,-353087,-114.67586878856771,-102.0,-359673,-116.8148749594024,-102.0,-6586,-2.1390061708346866,0.0,-2.517584097859327,0.0,408,249,1959,0.6210045662100456,657,0.5833062270061886,112,98543,61,103013,296,75084,0,0,173627,180213,False,True,141.6,8,74,1,295,85,0,515,3079,0,0,3,"{""cut_target"": 61, ""harmful_exit"": 188, ""neutral_exit"": 1959, ""no_active_exit"": 463, ""no_exit_replay"": 515, ""saved_stop"": 112, ""timeout_improved"": 296}","{""candidate_after_baseline_exit"": 295, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2616, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
2000,-1000,30000,50,3079,515,2616,463,153,450,2476,-507037,-164.67586878856773,-152.0,-513623,-166.8148749594024,-152.0,-6586,-2.1390061708346866,0.0,-2.517584097859327,0.0,408,249,1959,0.6210045662100456,657,0.5833062270061886,112,98543,61,103013,296,75084,0,0,173627,180213,False,True,141.6,8,74,1,295,85,0,515,3079,0,0,3,"{""cut_target"": 61, ""harmful_exit"": 188, ""neutral_exit"": 1959, ""no_active_exit"": 463, ""no_exit_replay"": 515, ""saved_stop"": 112, ""timeout_improved"": 296}","{""candidate_after_baseline_exit"": 295, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2616, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
